"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","TZA","Tanzania","Kigoma","9.3","9.1","8.9",0.3169,0.3241,0.3313,"Pessimistic"
"Africa","TZA","Tanzania","Kilimanjaro","5.8","5.6","5.5",0.3397,0.3496,0.3595,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Pemba","4.1","4","3.9",0.4632,0.4758,0.4883,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Unguja","6.3","6.1","5.9",0.3865,0.3977,0.409,"Pessimistic"
"Africa","TZA","Tanzania","Lindi","5.4","5.2","5.1",0.364,0.3725,0.381,"Pessimistic"
"Africa","TZA","Tanzania","Manyara","6.8","6.6","6.5",0.3113,0.3204,0.3294,"Pessimistic"
"Africa","TZA","Tanzania","Mara","4.2","4.1","4",0.399,0.4096,0.4201,"Pessimistic"
"Africa","TZA","Tanzania","Mbeya","5.3","5.2","5",0.3977,0.4083,0.419,"Pessimistic"
"Africa","TZA","Tanzania","Mjini Magharibi","4.5","4.4","4.3",0.3876,0.3996,0.4116,"Pessimistic"
"Africa","TZA","Tanzania","Morogoro","7.3","7.1","7",0.3514,0.3603,0.3692,"Pessimistic"
"Africa","TZA","Tanzania","Mtwara","7.5","7.3","7.1",0.3642,0.3724,0.3806,"Pessimistic"
"Africa","TZA","Tanzania","Mwanza","6.9","6.7","6.5",0.3337,0.3438,0.3538,"Pessimistic"
"Africa","TZA","Tanzania","Njombe","5.6","5.4","5.3",0.3775,0.3881,0.3987,"Pessimistic"
"Africa","TZA","Tanzania","Pwani","9.5","9.2","9",0.3554,0.3651,0.3748,"Pessimistic"
"Africa","TZA","Tanzania","Rukwa","4.8","4.7","4.6",0.3965,0.4068,0.417,"Pessimistic"
"Africa","TZA","Tanzania","Ruvuma","7.3","7.2","7",0.3623,0.3697,0.3771,"Pessimistic"
"Africa","TZA","Tanzania","Shinyanga","6.2","6","5.9",0.3291,0.3382,0.3474,"Pessimistic"
"Africa","TZA","Tanzania","Simiyu","5.8","5.6","5.5",0.3339,0.3444,0.3549,"Pessimistic"
"Africa","TZA","Tanzania","Singida","7.7","7.5","7.3",0.3111,0.3202,0.3293,"Pessimistic"
"Africa","TZA","Tanzania","Tabora","6.9","6.7","6.5",0.3175,0.3253,0.3331,"Pessimistic"
"Africa","TZA","Tanzania","Tanga","7.6","7.4","7.2",0.3297,0.3383,0.3468,"Pessimistic"
"Africa","UGA","Uganda","Abim","8.7","8.6","8.5",0.2411,0.2429,0.2448,"Pessimistic"
"Africa","UGA","Uganda","Adjumani","5.6","5.5","5.4",0.3102,0.315,0.3197,"Pessimistic"
"Africa","UGA","Uganda","Agago","0","0","0",0.2202,0.2219,0.2236,"Pessimistic"
"Africa","UGA","Uganda","Alebtong","5.1","5","5",0.323,0.3267,0.3304,"Pessimistic"
"Africa","UGA","Uganda","Amolatar","6.3","6.3","6.2",0.3076,0.3113,0.315,"Pessimistic"
"Africa","UGA","Uganda","Amudat","5.7","5.6","5.5",0.3071,0.3118,0.3166,"Pessimistic"
"Africa","UGA","Uganda","Amuria","7.9","7.9","7.8",0.2561,0.2585,0.261,"Pessimistic"
"Africa","UGA","Uganda","Amuru","7.7","7.6","7.6",0.2454,0.2473,0.2491,"Pessimistic"
"Africa","UGA","Uganda","Apac","8.3","8.3","8.2",0.2622,0.264,0.2659,"Pessimistic"
"Africa","UGA","Uganda","Arua","5.9","5.8","5.7",0.32,0.3261,0.3322,"Pessimistic"
"Africa","UGA","Uganda","Budaka","6.1","6","5.9",0.296,0.3008,0.3057,"Pessimistic"
"Africa","UGA","Uganda","Bududa","5.1","5","4.9",0.3161,0.3212,0.3264,"Pessimistic"
"Africa","UGA","Uganda","Bugiri","6.9","6.8","6.7",0.2568,0.2591,0.2614,"Pessimistic"
"Africa","UGA","Uganda","Buhweju","3.4","3.3","3.3",0.3624,0.3715,0.3805,"Pessimistic"
"Africa","UGA","Uganda","Buikwe","3.3","3.3","3.2",0.3749,0.3815,0.388,"Pessimistic"
"Africa","UGA","Uganda","Bukedea","6.4","6.3","6.2",0.295,0.2998,0.3045,"Pessimistic"
"Africa","UGA","Uganda","Bukomansimbi","4.4","4.3","4.2",0.344,0.3515,0.359,"Pessimistic"
"Africa","UGA","Uganda","Bukwo","4.6","4.5","4.4",0.3349,0.3439,0.353,"Pessimistic"
"Africa","UGA","Uganda","Bulambuli","5.2","5.1","5.1",0.3201,0.326,0.3319,"Pessimistic"
"Africa","UGA","Uganda","Buliisa","5.5","5.4","5.3",0.3032,0.3078,0.3124,"Pessimistic"
"Africa","UGA","Uganda","Bundibugyo","4.9","4.7","4.6",0.3088,0.3164,0.324,"Pessimistic"
"Africa","UGA","Uganda","Bushenyi","3.8","3.7","3.7",0.3531,0.3606,0.368,"Pessimistic"
"Africa","UGA","Uganda","Busia","10.1","10.1","10",0.2306,0.2325,0.2344,"Pessimistic"
"Africa","UGA","Uganda","Butaleja","6.3","6.2","6.1",0.2879,0.2921,0.2964,"Pessimistic"
"Africa","UGA","Uganda","Butambala","4","3.9","3.8",0.3495,0.3573,0.3652,"Pessimistic"
"Africa","UGA","Uganda","Buvuma","4.1","4","4",0.3391,0.3434,0.3477,"Pessimistic"
"Africa","UGA","Uganda","Buyende","5.3","5.3","5.2",0.3119,0.316,0.3202,"Pessimistic"
"Africa","UGA","Uganda","Dokolo","5.2","5.1","5.1",0.3051,0.308,0.3108,"Pessimistic"
"Africa","UGA","Uganda","Gomba","4.1","4","3.9",0.3433,0.3508,0.3583,"Pessimistic"
"Africa","UGA","Uganda","Gulu","2.6","2.6","2.5",0.2358,0.2374,0.2389,"Pessimistic"
"Africa","UGA","Uganda","Hoima","4.4","4.4","4.3",0.3211,0.3271,0.3331,"Pessimistic"
"Africa","UGA","Uganda","Ibanda","3.8","3.7","3.6",0.3599,0.3679,0.376,"Pessimistic"
"Africa","UGA","Uganda","Iganga","5.9","5.8","5.8",0.2915,0.2949,0.2982,"Pessimistic"
"Africa","UGA","Uganda","Isingiro","4.1","4","3.9",0.36,0.3681,0.3761,"Pessimistic"
"Africa","UGA","Uganda","Jinja","8.2","8.1","7.9",0.3256,0.3309,0.3362,"Pessimistic"
"Africa","UGA","Uganda","Kaabong","2.5","2.4","2.4",0.2973,0.3016,0.3058,"Pessimistic"
"Africa","UGA","Uganda","Kabale","2.8","2.7","2.6",0.4459,0.465,0.4841,"Pessimistic"
"Africa","UGA","Uganda","Kabarole","5.3","5.2","5",0.309,0.3174,0.3258,"Pessimistic"
"Africa","UGA","Uganda","Kaberamaido","6.8","6.7","6.6",0.2763,0.2797,0.2831,"Pessimistic"
"Africa","UGA","Uganda","Kagadi","4.8","4.7","4.6",0.3277,0.3353,0.3429,"Pessimistic"
"Africa","UGA","Uganda","Kakumiro","4.8","4.7","4.7",0.3241,0.3302,0.3364,"Pessimistic"
"Africa","UGA","Uganda","Kaliro","5.5","5.5","5.4",0.3037,0.3072,0.3107,"Pessimistic"
"Africa","UGA","Uganda","Kalungu","4.2","4.1","4",0.3502,0.3582,0.3662,"Pessimistic"
"Africa","UGA","Uganda","Kampala","4.4","4.3","4.2",0.3397,0.349,0.3582,"Pessimistic"
"Africa","UGA","Uganda","Kamuli","5.6","5.5","5.5",0.305,0.3089,0.3128,"Pessimistic"
"Africa","UGA","Uganda","Kamwenge","5.4","5.2","5.1",0.3071,0.3146,0.3221,"Pessimistic"
"Africa","UGA","Uganda","Kanungu","5.9","5.8","5.6",0.3429,0.3511,0.3594,"Pessimistic"
"Africa","UGA","Uganda","Kapchorwa","5.7","5.6","5.5",0.3213,0.3274,0.3336,"Pessimistic"
"Africa","UGA","Uganda","Kasese","5.3","5.1","5",0.3111,0.3199,0.3287,"Pessimistic"
"Africa","UGA","Uganda","Katakwi","2.3","2.3","2.3",0.2236,0.2253,0.2269,"Pessimistic"
"Africa","UGA","Uganda","Kayunga","4","4","3.9",0.3483,0.353,0.3576,"Pessimistic"
"Africa","UGA","Uganda","Kibaale","4.7","4.6","4.5",0.3244,0.3318,0.3392,"Pessimistic"
"Africa","UGA","Uganda","Kiboga","3.2","3.2","3.1",0.3905,0.4001,0.4097,"Pessimistic"
"Africa","UGA","Uganda","Kibuku","6.2","6.1","6",0.2951,0.2999,0.3047,"Pessimistic"
"Africa","UGA","Uganda","Kiryandongo","6.4","6.4","6.3",0.2714,0.2742,0.2769,"Pessimistic"
"Africa","UGA","Uganda","Kisoro","3","2.9","2.8",0.4454,0.4645,0.4835,"Pessimistic"
"Africa","UGA","Uganda","Kitgum","7.8","7.8","7.7",0.2374,0.2391,0.2408,"Pessimistic"
"Africa","UGA","Uganda","Koboko","6.1","6","5.9",0.3278,0.3357,0.3436,"Pessimistic"
"Africa","UGA","Uganda","Kole","2.3","2.2","2.2",0.2585,0.2602,0.2618,"Pessimistic"
"Africa","UGA","Uganda","Kotido","7.3","7.2","7.1",0.2694,0.2721,0.2749,"Pessimistic"
"Africa","UGA","Uganda","Kumi","6.9","6.8","6.7",0.281,0.2848,0.2886,"Pessimistic"
"Africa","UGA","Uganda","Kween","4.8","4.7","4.6",0.3348,0.3438,0.3529,"Pessimistic"
"Africa","UGA","Uganda","Kyankwanzi","3.3","3.2","3.2",0.379,0.3858,0.3925,"Pessimistic"
"Africa","UGA","Uganda","Kyegegwa","5.5","5.4","5.3",0.303,0.3102,0.3174,"Pessimistic"
"Africa","UGA","Uganda","Kyenjojo","5.5","5.3","5.2",0.3092,0.3175,0.3259,"Pessimistic"
"Africa","UGA","Uganda","Lamwo","0","0","0",0.2646,0.268,0.2713,"Pessimistic"
"Africa","UGA","Uganda","Lira","6.2","6.1","6.1",0.2791,0.2815,0.2839,"Pessimistic"
"Africa","UGA","Uganda","Luuka","5.9","5.8","5.8",0.2926,0.296,0.2994,"Pessimistic"
"Africa","UGA","Uganda","Luwero","3.5","3.5","3.4",0.3722,0.3785,0.3848,"Pessimistic"
"Africa","UGA","Uganda","Lwengo","4.5","4.4","4.3",0.3461,0.3538,0.3615,"Pessimistic"
"Africa","UGA","Uganda","Lyantonde","4.4","4.3","4.2",0.3446,0.3522,0.3598,"Pessimistic"
"Africa","UGA","Uganda","Manafwa","5.1","5","5",0.3154,0.3205,0.3256,"Pessimistic"
"Africa","UGA","Uganda","Maracha","5.1","5","4.9",0.3299,0.3376,0.3453,"Pessimistic"
"Africa","UGA","Uganda","Masaka","4.6","4.5","4.4",0.3467,0.3545,0.3623,"Pessimistic"
"Africa","UGA","Uganda","Masindi","5","4.9","4.8",0.3188,0.3246,0.3305,"Pessimistic"
"Africa","UGA","Uganda","Mayuge","6.1","6","6",0.2797,0.2824,0.2851,"Pessimistic"
"Africa","UGA","Uganda","Mbale","5.3","5.3","5.2",0.31,0.315,0.3199,"Pessimistic"
"Africa","UGA","Uganda","Mbarara","3.9","3.8","3.7",0.3562,0.364,0.3718,"Pessimistic"
"Africa","UGA","Uganda","Mitooma","3.8","3.7","3.7",0.3574,0.3651,0.3727,"Pessimistic"
"Africa","UGA","Uganda","Mityana","3.2","3.2","3.1",0.3827,0.3912,0.3998,"Pessimistic"
"Africa","UGA","Uganda","Moroto","6.3","6.3","6.2",0.2675,0.2701,0.2728,"Pessimistic"
"Africa","UGA","Uganda","Moyo","5.4","5.3","5.2",0.3208,0.3266,0.3325,"Pessimistic"
"Africa","UGA","Uganda","Mpigi","4","3.9","3.8",0.3482,0.356,0.3638,"Pessimistic"
"Africa","UGA","Uganda","Mubende","2.9","2.9","2.8",0.3812,0.3887,0.3961,"Pessimistic"
"Africa","UGA","Uganda","Mukono","3.3","3.2","3.2",0.3762,0.3829,0.3895,"Pessimistic"
"Africa","UGA","Uganda","Nakapiripirit","6.7","6.7","6.6",0.2679,0.2704,0.2729,"Pessimistic"
"Africa","UGA","Uganda","Nakaseke","0.4","0.4","0.4",0.3751,0.3817,0.3883,"Pessimistic"
"Africa","UGA","Uganda","Nakasongola","3.7","3.7","3.6",0.3725,0.3784,0.3843,"Pessimistic"
"Africa","UGA","Uganda","Namayingo","8.3","8.2","8.2",0.23,0.2315,0.2329,"Pessimistic"
"Africa","UGA","Uganda","Namutumba","5.5","5.5","5.4",0.3033,0.3068,0.3103,"Pessimistic"
"Africa","UGA","Uganda","Napak","7.9","7.8","7.8",0.239,0.2408,0.2426,"Pessimistic"
"Africa","UGA","Uganda","Nebbi","6.2","6.1","6",0.2966,0.3006,0.3046,"Pessimistic"
"Africa","UGA","Uganda","Ngora","6.6","6.5","6.4",0.284,0.2879,0.2918,"Pessimistic"
"Africa","UGA","Uganda","Ntoroko","5","4.8","4.7",0.3116,0.3203,0.3289,"Pessimistic"
"Africa","UGA","Uganda","Ntungamo","3.8","3.7","3.6",0.3595,0.3675,0.3756,"Pessimistic"
"Africa","UGA","Uganda","Nwoya","7.8","7.7","7.7",0.2314,0.2329,0.2344,"Pessimistic"
"Africa","UGA","Uganda","Omoro","9.8","9.8","9.7",0.2046,0.2057,0.2068,"Pessimistic"
"Africa","UGA","Uganda","Otuke","5.8","5.7","5.7",0.3001,0.3026,0.3051,"Pessimistic"
"Africa","UGA","Uganda","Oyam","1.1","1.1","1.1",0.227,0.2282,0.2294,"Pessimistic"
"Africa","UGA","Uganda","Pader","8.7","8.6","8.5",0.2329,0.2344,0.236,"Pessimistic"
"Africa","UGA","Uganda","Pallisa","6.1","6","5.9",0.2989,0.3038,0.3088,"Pessimistic"
"Africa","UGA","Uganda","Rakai","4.7","4.6","4.5",0.3459,0.3536,0.3613,"Pessimistic"
"Africa","UGA","Uganda","Rubanda","3.1","3","2.8",0.4473,0.4666,0.4859,"Pessimistic"
"Africa","UGA","Uganda","Rubirizi","3.7","3.6","3.5",0.3607,0.3686,0.3765,"Pessimistic"
"Africa","UGA","Uganda","Rukungiri","4.2","4.1","4",0.3445,0.3533,0.3621,"Pessimistic"
"Africa","UGA","Uganda","Serere","6.1","6","5.9",0.2952,0.2999,0.3046,"Pessimistic"
"Africa","UGA","Uganda","Sheema","3.8","3.7","3.7",0.3532,0.3608,0.3684,"Pessimistic"
"Africa","UGA","Uganda","Sironko","5.2","5.2","5.1",0.3183,0.324,0.3298,"Pessimistic"
"Africa","UGA","Uganda","Soroti","7","6.9","6.8",0.2745,0.2778,0.2812,"Pessimistic"
"Africa","UGA","Uganda","Ssembabule","4.3","4.2","4.1",0.3408,0.347,0.3531,"Pessimistic"
"Africa","UGA","Uganda","Tororo","7.6","7.5","7.4",0.2888,0.2935,0.2982,"Pessimistic"
"Africa","UGA","Uganda","Wakiso","4","3.9","3.8",0.3516,0.3603,0.3691,"Pessimistic"
"Africa","UGA","Uganda","Yumbe","5.4","5.3","5.2",0.3261,0.3323,0.3385,"Pessimistic"
"Africa","UGA","Uganda","Zombo","6.2","6.1","6",0.2934,0.2972,0.3011,"Pessimistic"
"Africa","ZAF","South Africa","Gauteng","25.4","23.8","22.3",0.2534,0.2706,0.2878,"Pessimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal","25.4","23.8","22.4",0.2523,0.2693,0.2862,"Pessimistic"
"Africa","ZAF","South Africa","Limpopo","22.4","21.6","20.9",0.2527,0.2698,0.287,"Pessimistic"
"Africa","ZAF","South Africa","Mpumalanga","22.4","21.6","20.9",0.2525,0.2696,0.2868,"Pessimistic"
"Africa","ZAF","South Africa","North West","25.4","23.7","22.3",0.2518,0.269,0.2862,"Pessimistic"
"Africa","ZMB","Zambia","Central","5.4","5.3","5.2",0.403,0.4103,0.4175,"Pessimistic"
"Africa","ZMB","Zambia","Copperbelt","6.4","6.2","6.1",0.3807,0.3898,0.3989,"Pessimistic"
"Africa","ZMB","Zambia","Eastern","3.8","3.7","3.7",0.4891,0.5014,0.5137,"Pessimistic"
"Africa","ZMB","Zambia","Luapula","8.1","8","8",0.3024,0.306,0.3097,"Pessimistic"
"Africa","ZMB","Zambia","Lusaka","6.3","6.1","5.9",0.3933,0.4057,0.4182,"Pessimistic"
"Africa","ZMB","Zambia","Muchinga","4.6","4.5","4.4",0.4248,0.434,0.4431,"Pessimistic"
"Africa","ZMB","Zambia","North-Western","5.7","5.7","5.6",0.3216,0.3237,0.3259,"Pessimistic"
"Africa","ZMB","Zambia","Northern","7","6.8","6.7",0.3317,0.3371,0.3424,"Pessimistic"
"Africa","ZMB","Zambia","Southern","5.9","5.7","5.6",0.3863,0.3972,0.4081,"Pessimistic"
"Africa","ZMB","Zambia","Western","7.3","7.2","7.1",0.3438,0.3492,0.3546,"Pessimistic"
"Africa","ZWE","Zimbabwe","Bulawayo","13.3","12.7","12.1",0.2699,0.2835,0.2971,"Pessimistic"
"Africa","ZWE","Zimbabwe","Harare","17.4","16.7","16",0.2227,0.2331,0.2435,"Pessimistic"
"Africa","ZWE","Zimbabwe","Manicaland",NA,"37.6","34.8",0.0885,0.0965,0.1044,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central","16.4","15.8","15.2",0.2294,0.2382,0.247,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East","40+","40+","40+",0.0702,0.0792,0.0883,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West","40+","40+","40+",0.0616,0.0704,0.0792,"Pessimistic"
"Africa","ZWE","Zimbabwe","Masvingo","17.6","16.9","16.2",0.2054,0.2146,0.2238,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North","15","14.4","13.9",0.2339,0.2429,0.2518,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South","12.6","12","11.4",0.267,0.2804,0.2938,"Pessimistic"
"Africa","ZWE","Zimbabwe","Midlands","16.5","15.9","15.3",0.2214,0.2305,0.2396,"Pessimistic"
