"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","TZA","Tanzania","Kaskazini Pemba","3.9","3.8","3.7",0.4815,0.4942,0.5069,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Unguja","3.6","3.5","3.4",0.495,0.5086,0.5222,"Pessimistic"
"Africa","TZA","Tanzania","Katavi","3.5","3.5","3.4",0.4988,0.508,0.5171,"Pessimistic"
"Africa","TZA","Tanzania","Kigoma","6.8","6.7","6.6",0.4346,0.4428,0.451,"Pessimistic"
"Africa","TZA","Tanzania","Kilimanjaro","4.5","4.3","4.2",0.4428,0.4547,0.4667,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Pemba","3.8","3.7","3.6",0.4973,0.5109,0.5245,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Unguja","5.1","5","4.8",0.4774,0.4894,0.5014,"Pessimistic"
"Africa","TZA","Tanzania","Lindi","4.1","4","4",0.4751,0.484,0.4928,"Pessimistic"
"Africa","TZA","Tanzania","Manyara","5.2","5","4.9",0.4121,0.4234,0.4347,"Pessimistic"
"Africa","TZA","Tanzania","Mara","3.8","3.7","3.6",0.445,0.4582,0.4714,"Pessimistic"
"Africa","TZA","Tanzania","Mbeya","4.3","4.2","4.1",0.4956,0.5054,0.5152,"Pessimistic"
"Africa","TZA","Tanzania","Mjini Magharibi","3.7","3.6","3.5",0.4822,0.4945,0.5069,"Pessimistic"
"Africa","TZA","Tanzania","Morogoro","5.5","5.4","5.3",0.4694,0.4784,0.4874,"Pessimistic"
"Africa","TZA","Tanzania","Mtwara","5.7","5.6","5.5",0.476,0.4844,0.4927,"Pessimistic"
"Africa","TZA","Tanzania","Mwanza","5.2","5.1","5",0.4379,0.4497,0.4615,"Pessimistic"
"Africa","TZA","Tanzania","Njombe","4.4","4.3","4.2",0.4748,0.4863,0.4978,"Pessimistic"
"Africa","TZA","Tanzania","Pwani","7.2","7.1","6.9",0.4684,0.4779,0.4874,"Pessimistic"
"Africa","TZA","Tanzania","Rukwa","3.9","3.8","3.7",0.4958,0.5054,0.515,"Pessimistic"
"Africa","TZA","Tanzania","Ruvuma","5.5","5.4","5.3",0.4859,0.4939,0.502,"Pessimistic"
"Africa","TZA","Tanzania","Shinyanga","4.6","4.5","4.4",0.4384,0.4497,0.461,"Pessimistic"
"Africa","TZA","Tanzania","Simiyu","4.4","4.3","4.2",0.4393,0.4513,0.4633,"Pessimistic"
"Africa","TZA","Tanzania","Singida","5.8","5.7","5.5",0.4132,0.4242,0.4351,"Pessimistic"
"Africa","TZA","Tanzania","Tabora","5.1","5","4.9",0.4318,0.4404,0.449,"Pessimistic"
"Africa","TZA","Tanzania","Tanga","5.6","5.5","5.4",0.4438,0.4526,0.4615,"Pessimistic"
"Africa","UGA","Uganda","Abim","4.9","4.9","4.8",0.4288,0.4325,0.4362,"Pessimistic"
"Africa","UGA","Uganda","Adjumani","3.9","3.9","3.8",0.4405,0.4468,0.453,"Pessimistic"
"Africa","UGA","Uganda","Agago","0","0","0",0.4081,0.4117,0.4153,"Pessimistic"
"Africa","UGA","Uganda","Alebtong","3.5","3.5","3.4",0.4702,0.475,0.4798,"Pessimistic"
"Africa","UGA","Uganda","Amolatar","4.2","4.2","4.1",0.4642,0.4689,0.4735,"Pessimistic"
"Africa","UGA","Uganda","Amudat","4","3.9","3.9",0.4391,0.4452,0.4514,"Pessimistic"
"Africa","UGA","Uganda","Amuria","4.9","4.8","4.8",0.4165,0.4207,0.4249,"Pessimistic"
"Africa","UGA","Uganda","Amuru","4.4","4.3","4.3",0.432,0.4356,0.4393,"Pessimistic"
"Africa","UGA","Uganda","Apac","4.8","4.8","4.7",0.4555,0.4592,0.4628,"Pessimistic"
"Africa","UGA","Uganda","Arua","4.3","4.2","4.2",0.4425,0.4499,0.4574,"Pessimistic"
"Africa","UGA","Uganda","Budaka","4.4","4.3","4.2",0.415,0.4213,0.4275,"Pessimistic"
"Africa","UGA","Uganda","Bududa","3.7","3.6","3.5",0.4434,0.4506,0.4579,"Pessimistic"
"Africa","UGA","Uganda","Bugiri","4","4","3.9",0.4411,0.4449,0.4486,"Pessimistic"
"Africa","UGA","Uganda","Buhweju","2.7","2.6","2.6",0.4673,0.477,0.4866,"Pessimistic"
"Africa","UGA","Uganda","Buikwe","2.6","2.5","2.5",0.4918,0.4995,0.5072,"Pessimistic"
"Africa","UGA","Uganda","Bukedea","4.5","4.4","4.4",0.4229,0.429,0.4351,"Pessimistic"
"Africa","UGA","Uganda","Bukomansimbi","3.3","3.2","3.2",0.4573,0.466,0.4747,"Pessimistic"
"Africa","UGA","Uganda","Bukwo","3.5","3.4","3.3",0.4451,0.4565,0.4678,"Pessimistic"
"Africa","UGA","Uganda","Bulambuli","3.8","3.7","3.7",0.4449,0.4524,0.4599,"Pessimistic"
"Africa","UGA","Uganda","Buliisa","3.8","3.7","3.7",0.4389,0.4449,0.451,"Pessimistic"
"Africa","UGA","Uganda","Bundibugyo","3.6","3.5","3.4",0.4187,0.4275,0.4363,"Pessimistic"
"Africa","UGA","Uganda","Bushenyi","2.9","2.9","2.8",0.4643,0.4731,0.4819,"Pessimistic"
"Africa","UGA","Uganda","Busia","5.8","5.7","5.7",0.4058,0.4094,0.413,"Pessimistic"
"Africa","UGA","Uganda","Butaleja","4.3","4.3","4.2",0.4202,0.4254,0.4306,"Pessimistic"
"Africa","UGA","Uganda","Butambala","3","3","2.9",0.4583,0.4674,0.4765,"Pessimistic"
"Africa","UGA","Uganda","Buvuma","2.9","2.9","2.9",0.4774,0.4824,0.4875,"Pessimistic"
"Africa","UGA","Uganda","Buyende","3.7","3.7","3.6",0.4496,0.4548,0.4601,"Pessimistic"
"Africa","UGA","Uganda","Dokolo","3.4","3.4","3.3",0.4668,0.4714,0.476,"Pessimistic"
"Africa","UGA","Uganda","Gomba","3.1","3.1","3",0.4572,0.4656,0.4741,"Pessimistic"
"Africa","UGA","Uganda","Gulu","1.4","1.4","1.4",0.4281,0.4316,0.4351,"Pessimistic"
"Africa","UGA","Uganda","Hoima","3.3","3.2","3.1",0.4404,0.4483,0.4562,"Pessimistic"
"Africa","UGA","Uganda","Ibanda","2.9","2.9","2.8",0.4674,0.4766,0.4858,"Pessimistic"
"Africa","UGA","Uganda","Iganga","3.9","3.8","3.8",0.4463,0.451,0.4557,"Pessimistic"
"Africa","UGA","Uganda","Isingiro","3.1","3.1","3",0.4679,0.4771,0.4862,"Pessimistic"
"Africa","UGA","Uganda","Jinja","5.9","5.8","5.8",0.4508,0.457,0.4633,"Pessimistic"
"Africa","UGA","Uganda","Kaabong","1.7","1.7","1.7",0.4336,0.439,0.4443,"Pessimistic"
"Africa","UGA","Uganda","Kabale","2.7","2.6","2.5",0.4694,0.4876,0.5058,"Pessimistic"
"Africa","UGA","Uganda","Kabarole","3.9","3.8","3.8",0.4206,0.4295,0.4383,"Pessimistic"
"Africa","UGA","Uganda","Kaberamaido","4.5","4.4","4.4",0.4179,0.4226,0.4273,"Pessimistic"
"Africa","UGA","Uganda","Kagadi","3.5","3.5","3.4",0.4463,0.4551,0.4639,"Pessimistic"
"Africa","UGA","Uganda","Kakumiro","3.5","3.5","3.4",0.4451,0.4533,0.4615,"Pessimistic"
"Africa","UGA","Uganda","Kaliro","3.8","3.8","3.7",0.4462,0.451,0.4559,"Pessimistic"
"Africa","UGA","Uganda","Kalungu","3.2","3.2","3.1",0.4583,0.4674,0.4765,"Pessimistic"
"Africa","UGA","Uganda","Kampala","3.4","3.3","3.2",0.4441,0.4555,0.467,"Pessimistic"
"Africa","UGA","Uganda","Kamuli","3.8","3.8","3.8",0.4467,0.4517,0.4566,"Pessimistic"
"Africa","UGA","Uganda","Kamwenge","4","3.9","3.8",0.4184,0.4271,0.4357,"Pessimistic"
"Africa","UGA","Uganda","Kanungu","4.5","4.4","4.3",0.4519,0.461,0.47,"Pessimistic"
"Africa","UGA","Uganda","Kapchorwa","4.2","4.1","4",0.4425,0.4507,0.4589,"Pessimistic"
"Africa","UGA","Uganda","Kasese","4","3.9","3.8",0.4155,0.4264,0.4374,"Pessimistic"
"Africa","UGA","Uganda","Katakwi","1.3","1.3","1.3",0.4082,0.4118,0.4153,"Pessimistic"
"Africa","UGA","Uganda","Kayunga","2.9","2.9","2.9",0.4829,0.4882,0.4936,"Pessimistic"
"Africa","UGA","Uganda","Kibaale","3.5","3.4","3.3",0.4439,0.4525,0.4611,"Pessimistic"
"Africa","UGA","Uganda","Kiboga","2.6","2.5","2.5",0.4969,0.5063,0.5158,"Pessimistic"
"Africa","UGA","Uganda","Kibuku","4.4","4.3","4.3",0.4149,0.4211,0.4272,"Pessimistic"
"Africa","UGA","Uganda","Kiryandongo","4","4","4",0.4348,0.4393,0.4438,"Pessimistic"
"Africa","UGA","Uganda","Kisoro","2.9","2.8","2.7",0.4689,0.4871,0.5054,"Pessimistic"
"Africa","UGA","Uganda","Kitgum","4.4","4.3","4.3",0.4284,0.432,0.4356,"Pessimistic"
"Africa","UGA","Uganda","Koboko","4.6","4.5","4.4",0.4431,0.4519,0.4607,"Pessimistic"
"Africa","UGA","Uganda","Kole","1.3","1.3","1.3",0.4567,0.4603,0.4639,"Pessimistic"
"Africa","UGA","Uganda","Kotido","4.6","4.5","4.5",0.4321,0.4366,0.4411,"Pessimistic"
"Africa","UGA","Uganda","Kumi","4.6","4.6","4.5",0.4202,0.425,0.4299,"Pessimistic"
"Africa","UGA","Uganda","Kween","3.6","3.5","3.4",0.4454,0.4567,0.4681,"Pessimistic"
"Africa","UGA","Uganda","Kyankwanzi","2.5","2.5","2.5",0.4906,0.4991,0.5076,"Pessimistic"
"Africa","UGA","Uganda","Kyegegwa","4","3.9","3.9",0.4182,0.4265,0.4347,"Pessimistic"
"Africa","UGA","Uganda","Kyenjojo","4","3.9","3.9",0.4211,0.4299,0.4388,"Pessimistic"
"Africa","UGA","Uganda","Lamwo","0","0","0",0.4219,0.4267,0.4314,"Pessimistic"
"Africa","UGA","Uganda","Lira","3.7","3.7","3.7",0.4631,0.4669,0.4707,"Pessimistic"
"Africa","UGA","Uganda","Luuka","3.9","3.8","3.8",0.4462,0.4509,0.4557,"Pessimistic"
"Africa","UGA","Uganda","Luwero","2.7","2.6","2.6",0.492,0.4995,0.507,"Pessimistic"
"Africa","UGA","Uganda","Lwengo","3.4","3.3","3.3",0.4598,0.4687,0.4775,"Pessimistic"
"Africa","UGA","Uganda","Lyantonde","3.3","3.2","3.2",0.4576,0.4663,0.475,"Pessimistic"
"Africa","UGA","Uganda","Manafwa","3.7","3.6","3.5",0.4429,0.4501,0.4572,"Pessimistic"
"Africa","UGA","Uganda","Maracha","3.8","3.7","3.6",0.4479,0.4568,0.4656,"Pessimistic"
"Africa","UGA","Uganda","Masaka","3.5","3.4","3.4",0.4595,0.4684,0.4772,"Pessimistic"
"Africa","UGA","Uganda","Masindi","3.6","3.5","3.5",0.4447,0.4521,0.4595,"Pessimistic"
"Africa","UGA","Uganda","Mayuge","3.9","3.8","3.8",0.444,0.4485,0.4531,"Pessimistic"
"Africa","UGA","Uganda","Mbale","3.8","3.7","3.7",0.4385,0.4448,0.4511,"Pessimistic"
"Africa","UGA","Uganda","Mbarara","3","2.9","2.9",0.4659,0.4748,0.4838,"Pessimistic"
"Africa","UGA","Uganda","Mitooma","2.9","2.9","2.8",0.4663,0.4753,0.4844,"Pessimistic"
"Africa","UGA","Uganda","Mityana","2.5","2.5","2.5",0.4918,0.5008,0.5098,"Pessimistic"
"Africa","UGA","Uganda","Moroto","3.9","3.9","3.9",0.4315,0.436,0.4404,"Pessimistic"
"Africa","UGA","Uganda","Moyo","3.9","3.8","3.8",0.4462,0.4536,0.461,"Pessimistic"
"Africa","UGA","Uganda","Mpigi","3","3","2.9",0.458,0.4671,0.4761,"Pessimistic"
"Africa","UGA","Uganda","Mubende","2.3","2.2","2.2",0.4939,0.5023,0.5107,"Pessimistic"
"Africa","UGA","Uganda","Mukono","2.5","2.5","2.4",0.4915,0.4996,0.5078,"Pessimistic"
"Africa","UGA","Uganda","Nakapiripirit","4.2","4.2","4.2",0.4275,0.432,0.4365,"Pessimistic"
"Africa","UGA","Uganda","Nakaseke","0.3","0.3","0.3",0.4921,0.4999,0.5077,"Pessimistic"
"Africa","UGA","Uganda","Nakasongola","2.8","2.8","2.7",0.4929,0.5003,0.5078,"Pessimistic"
"Africa","UGA","Uganda","Namayingo","4.5","4.4","4.4",0.431,0.4342,0.4374,"Pessimistic"
"Africa","UGA","Uganda","Namutumba","3.8","3.7","3.7",0.4468,0.4516,0.4565,"Pessimistic"
"Africa","UGA","Uganda","Napak","4.5","4.4","4.4",0.4232,0.4268,0.4305,"Pessimistic"
"Africa","UGA","Uganda","Nebbi","4.2","4.2","4.1",0.4328,0.4379,0.4429,"Pessimistic"
"Africa","UGA","Uganda","Ngora","4.5","4.4","4.4",0.4194,0.4243,0.4293,"Pessimistic"
"Africa","UGA","Uganda","Ntoroko","3.7","3.6","3.6",0.419,0.4284,0.4378,"Pessimistic"
"Africa","UGA","Uganda","Ntungamo","2.9","2.9","2.8",0.4672,0.4764,0.4856,"Pessimistic"
"Africa","UGA","Uganda","Nwoya","4.2","4.2","4.2",0.4307,0.4339,0.4371,"Pessimistic"
"Africa","UGA","Uganda","Omoro","4.8","4.7","4.7",0.4227,0.4258,0.4289,"Pessimistic"
"Africa","UGA","Uganda","Otuke","3.7","3.7","3.7",0.4651,0.469,0.4729,"Pessimistic"
"Africa","UGA","Uganda","Oyam","0.6","0.6","0.6",0.4401,0.4432,0.4464,"Pessimistic"
"Africa","UGA","Uganda","Pader","4.7","4.7","4.6",0.4294,0.4329,0.4364,"Pessimistic"
"Africa","UGA","Uganda","Pallisa","4.4","4.3","4.3",0.4201,0.4266,0.4331,"Pessimistic"
"Africa","UGA","Uganda","Rakai","3.5","3.5","3.4",0.4596,0.4684,0.4772,"Pessimistic"
"Africa","UGA","Uganda","Rubanda","2.9","2.8","2.7",0.4697,0.4902,0.5107,"Pessimistic"
"Africa","UGA","Uganda","Rubirizi","2.8","2.8","2.7",0.4679,0.4772,0.4865,"Pessimistic"
"Africa","UGA","Uganda","Rukungiri","3.2","3.1","3.1",0.4556,0.4649,0.4741,"Pessimistic"
"Africa","UGA","Uganda","Serere","4.3","4.3","4.2",0.4188,0.4249,0.431,"Pessimistic"
"Africa","UGA","Uganda","Sheema","2.9","2.9","2.8",0.4643,0.4731,0.4819,"Pessimistic"
"Africa","UGA","Uganda","Sironko","3.8","3.7","3.7",0.4442,0.4516,0.459,"Pessimistic"
"Africa","UGA","Uganda","Soroti","4.6","4.6","4.5",0.4182,0.4229,0.4275,"Pessimistic"
"Africa","UGA","Uganda","Ssembabule","3.2","3.1","3.1",0.4577,0.4658,0.4738,"Pessimistic"
"Africa","UGA","Uganda","Tororo","5.3","5.2","5.2",0.4168,0.4225,0.4282,"Pessimistic"
"Africa","UGA","Uganda","Wakiso","3.1","3","3",0.4611,0.4703,0.4796,"Pessimistic"
"Africa","UGA","Uganda","Yumbe","4","3.9","3.8",0.447,0.4552,0.4634,"Pessimistic"
"Africa","UGA","Uganda","Zombo","4.2","4.1","4.1",0.4328,0.4378,0.4427,"Pessimistic"
"Africa","ZAF","South Africa","Gauteng","33.4","31.4","29.6",0.1923,0.2049,0.2175,"Pessimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal","24.3","23.4","22.4",0.1903,0.2028,0.2152,"Pessimistic"
"Africa","ZAF","South Africa","Limpopo","21.4","20.6","19.8",0.1903,0.2028,0.2153,"Pessimistic"
"Africa","ZAF","South Africa","Mpumalanga","21.5","20.6","19.8",0.1899,0.2024,0.2149,"Pessimistic"
"Africa","ZAF","South Africa","North West","33.9","31.8","29.9",0.1881,0.2006,0.2132,"Pessimistic"
"Africa","ZMB","Zambia","Central","4.2","4.2","4.1",0.5143,0.5221,0.5299,"Pessimistic"
"Africa","ZMB","Zambia","Copperbelt","5","4.9","4.8",0.486,0.4952,0.5043,"Pessimistic"
"Africa","ZMB","Zambia","Eastern","3.3","3.3","3.2",0.5661,0.5766,0.5872,"Pessimistic"
"Africa","ZMB","Zambia","Luapula","5.5","5.5","5.4",0.4478,0.4526,0.4575,"Pessimistic"
"Africa","ZMB","Zambia","Lusaka","5.1","5","4.9",0.4839,0.4963,0.5086,"Pessimistic"
"Africa","ZMB","Zambia","Muchinga","3.7","3.7","3.6",0.5262,0.5353,0.5443,"Pessimistic"
"Africa","ZMB","Zambia","North-Western","3.6","3.6","3.5",0.5123,0.5161,0.52,"Pessimistic"
"Africa","ZMB","Zambia","Northern","5.1","5","4.9",0.4567,0.4639,0.4712,"Pessimistic"
"Africa","ZMB","Zambia","Southern","4.8","4.6","4.5",0.4808,0.4926,0.5044,"Pessimistic"
"Africa","ZMB","Zambia","Western","5.4","5.3","5.3",0.4668,0.4733,0.4797,"Pessimistic"
"Africa","ZWE","Zimbabwe","Bulawayo","17.3","16.3","15.5",0.2067,0.2194,0.2321,"Pessimistic"
"Africa","ZWE","Zimbabwe","Harare","27.4","25.8","24.4",0.1416,0.1503,0.1591,"Pessimistic"
"Africa","ZWE","Zimbabwe","Manicaland","24.4","23.3","22.3",0.149,0.156,0.1629,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central","22.4","21.4","20.5",0.1672,0.1751,0.183,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East","28.6","27.5","26.5",0.1274,0.1345,0.1416,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West","28.8","27.5","26.3",0.1155,0.1225,0.1294,"Pessimistic"
"Africa","ZWE","Zimbabwe","Masvingo","27.9","26.7","25.7",0.1261,0.1333,0.1405,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North","19.7","18.8","18",0.1775,0.1861,0.1947,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South","16.4","15.5","14.8",0.2039,0.2155,0.227,"Pessimistic"
"Africa","ZWE","Zimbabwe","Midlands","23.8","22.5","21.4",0.1539,0.1623,0.1706,"Pessimistic"
